,1,2,3,4,5,6,7,8
0,347.64899753528783,189.5847807817188,4337.2109300619895,1923.99187120122,3396.980053534083,796.8924056657413,972.2346484688586,1028.719053168079
1,332.78091618508483,181.90800980950004,3178.899199772035,1503.6803829063629,2816.6370318855475,755.9349266626813,675.644273438974,992.2598545519204
2,334.0640480037641,209.7042805580522,3399.892214899557,1643.366962385258,2840.9605298193947,909.9620166784154,691.3514655191084,1039.6926932750198
3,316.79545029405386,190.62524640534352,3251.5316082703353,1548.3790117698195,2718.5666656593708,805.4771162823581,680.4304425189318,977.0232601872315
4,341.6977284971492,219.48107665652114,3509.307657654347,1707.0148477393163,2944.347208142549,967.6880750587876,700.4649518857615,1111.0361433813985
5,335.73162558001894,196.02197210716503,4432.071584661961,1980.4337125321717,3388.929998782935,837.1440019560516,977.0570061822161,1078.8944516428485
6,419.5386356524514,241.2124935226973,6821.640264457168,2890.166840553634,5009.9558640901605,1001.720680846747,1554.834835305154,1431.8039116358007
7,402.5732484700891,184.27436490067882,7009.23169756409,2833.6344003772897,5411.588185893381,735.054915453306,1646.9769191321213,1430.102723223984
8,437.6564886748324,183.70908297902565,6754.963558382819,2709.7484852314496,5699.0041231987725,658.4252317799009,1597.2682022367874,1601.3659978044197
9,369.5657756410394,170.29185022450935,5453.56124165943,2167.6284458427854,4713.884221972261,459.9094518947801,1314.8546107421425,1290.1150190144454
10,338.99673032485606,180.15782618676755,6504.1721565875305,2544.0985449348905,4885.963853964835,518.6339524027841,1584.1844828280266,1114.1351076105852
11,318.8718952790128,157.479276896822,6443.641225782997,2474.238778744889,4817.997505728089,403.7067183966481,1595.836440567235,1022.4193861856522
12,318.21388565238664,159.88262918558758,6371.93069708218,2455.622259002915,4788.228961586401,417.99079678809437,1571.7115966074393,1023.9466151055608
13,282.27731991850976,145.41773206421277,5262.94643741165,2037.9978251293971,4121.554033422733,342.55055820336895,1296.1594511525568,922.4405312319618
14,277.4446481697135,148.3632324895625,5278.77246161294,2049.5716023579625,4058.1482620798315,351.3657527355682,1300.8989655756207,901.143264255418
15,261.4678256558352,141.84382823071292,5225.402473962232,2015.7534768138971,3946.97735299823,317.1510959521619,1295.8851704810377,853.5840788082592
16,324.2695025617813,172.32793480056344,6687.65268017733,2592.22995469189,4777.864013667316,421.60986084658094,1665.568245386198,1007.9627007169497
17,410.8392876440207,208.85055200149566,7153.741023765908,2822.7696062780824,5255.265671843643,521.0937836998318,1782.6250303100805,1208.6672322563795
18,486.7237075214358,214.68402664532164,7316.349731215571,2927.083896178491,5784.554847270216,634.5956203339803,1797.177969733166,1483.3923543648957
19,491.1235881602358,209.45146321556956,6286.844534501419,2551.528597505051,5402.504618485562,612.8508721876026,1531.3580472914089,1498.8113320933305
20,530.033405067934,222.36786318282455,6429.544761420542,2643.92305774959,5667.227145042114,714.4583890716598,1543.1128330499043,1647.862281977964
21,494.1422476092955,174.67029824378773,6306.378931920609,2565.2106422654815,5426.845006020974,647.3750548627384,1530.2750866961271,1545.415980111381
22,464.3887413289011,182.9190771722987,6417.601724313638,2638.971057589588,5145.203367561682,746.7477235460225,1537.7012271080416,1386.1739729636342
23,379.4147296745347,167.87798913012213,6399.113392069784,2593.003214492348,4568.968673310032,670.6952632647412,1554.9612205511164,1063.3293197751188
24,342.43252631673136,192.71374678409532,4398.181104860004,1965.5347765769015,3389.956504163627,814.0797456849831,974.7840116762702,1014.2964499415978
25,315.8978250395856,176.81584080131483,3176.0247268956373,1505.105822703193,2739.5679053706913,730.2357868889387,671.5294153398054,928.2885262932156
26,321.26979619171425,194.8552357344749,3316.604956821439,1594.301635202607,2774.430393678148,826.3915047872317,683.3724409569064,964.5368274527295
27,305.1326631164036,178.1062611449043,3190.4802898304943,1512.7063123119765,2676.6629464628318,737.3758384521363,672.6158351926442,907.0510045428791
28,325.12672814580725,195.44056766944985,3351.8054784318115,1610.9080471018488,2855.477345172524,830.1172730622493,688.4837787642119,992.3103226866813
29,340.1978026263655,183.38503330547084,4390.93620225976,1958.6404784576969,3504.050271400728,771.6054327705815,967.4529662591943,1058.400882315004
30,525.459408733689,527.7229698000651,9501.675578146123,4544.903604578295,7380.635844392538,2879.6052071831723,1596.5687484838243,2802.1562404169154
31,728.1288954714778,513.9444739138473,9605.407880894953,4502.544644303365,7770.508813662843,2501.2935352141835,1855.1341526416043,2757.771197343027
32,833.6050027002138,572.9843456899156,9820.785089838964,4759.964387246633,7518.742741950069,2501.1506239531273,1941.4306817690021,2560.69552620358
33,917.0657273302494,581.5167117249001,8377.7202114828,4167.370366037954,6576.06735978606,2198.728395362046,1763.2454450971181,2271.3164851210863
34,869.1572259501304,553.5460805724085,9080.975251880185,4329.357720666471,6446.321106276064,2009.934154179487,2027.9515300188755,1947.5783026367512
35,872.4253554478614,525.9210162766256,8920.200695638167,4204.299368702588,6334.739664324388,1821.9281131837888,2053.9344079387456,1833.1856497664758
36,802.4103991859647,514.7429584469692,8853.303819287834,4166.926711639791,6261.171198880301,1864.50650306721,1980.9174337921072,1845.2574863289956
37,854.8622835723122,515.9807480304755,7731.412475414489,3766.3070693964974,5671.433055609335,1754.0994184065703,1763.322330931774,1748.9978020055294
38,853.1122635669315,502.3499982590701,7601.62629797879,3686.9967824586593,5570.2637745501415,1661.0882498007938,1762.8353827856804,1683.4928062260276
39,851.8008945228326,497.87180519370116,7557.278086698434,3660.345136779965,5529.6244747082455,1630.5307252891178,1762.2232047778045,1657.9134863182576
40,908.9425617108735,519.6017375529442,8968.941508962887,4201.280237635216,6390.706191566747,1699.5924366673248,2122.0432074613886,1806.020182805721
41,549.7513915902372,426.76682492893633,9295.218164481908,4214.657546295447,6880.700752159471,1769.7633742075514,1889.2844407627629,2041.90147104632
42,469.84020131291743,336.1876769388291,8801.369138952696,3860.2356757029684,6874.943317457393,1512.2041835608834,1784.152206923624,2031.8474942953012
43,488.8101993645379,340.9606123381239,7816.381716138647,3517.7972161105663,6492.737801336215,1520.0492943968309,1534.2020603254323,2066.058689336232
44,506.35462149576966,323.39598405252065,7625.730376535628,3386.98159963072,6539.204408032032,1457.985234086261,1526.6289231146861,2132.8057940207937
45,511.0966591086211,294.4325527078315,7614.99584279501,3384.2219252238565,6459.263821479342,1469.5321012666373,1533.2958378286569,2092.9377068161502
46,426.8466332820588,129.83059527525768,6012.604801102013,2388.8188777972127,4775.295562657053,432.1218273226305,1516.8899223954438,1126.3820554868491
47,368.2703591849873,130.01271597597017,6047.6633703998805,2381.736437511322,4214.405151215542,404.315765044458,1557.0196009879223,840.0457196155674
48,316.50706596889415,127.925321652735,3808.9303859298416,1598.708917485586,2922.5630950077525,404.30862216542397,959.4529571967246,726.3234046487905
49,320.6639104835468,132.21307991174382,2708.288786314501,1220.6168190522294,2362.140293228209,404.32329449552964,679.2690429327713,703.0215960199752
50,300.1795249119004,137.6130088922565,2793.6096190251856,1269.012235442297,2358.21649985548,463.019136770353,671.407218530474,721.5826542447675
51,314.72935119822597,145.63844560339527,2830.785435420488,1295.469481797204,2378.291097385528,488.40036800870905,683.954703852319,742.0103403594262
52,307.9187231801072,141.920340206234,2936.8284170453626,1336.1992104998521,2495.8862895040347,487.04192142713964,697.4610919570761,770.4016815249631
53,353.7046259312796,155.0601523373369,4144.503817887358,1795.6732232138531,3265.9173118400713,544.5578567784876,1000.0575551124717,913.6271729771381
54,515.8503859524437,421.85053866515216,8525.882390112674,3940.7853231973127,6632.467690032541,2160.3621049307058,1600.514806352477,2329.8272915216476
55,720.1313237744425,413.5949829323389,8652.850476990083,3920.8786906931164,7060.149361466755,1820.2614293288027,1851.0830353450488,2306.7693683965877
56,831.411126028161,486.8588673891361,9003.61026792243,4260.847670663337,6947.627162490999,1916.5823939229058,1938.0747650264234,2186.87381860135
57,926.323836914875,493.38495221530803,7539.8685042903035,3655.631026628076,6065.935111243802,1598.9987852095646,1760.1600615921461,1911.375630698353
58,887.9630557566425,480.2065881771974,8382.93084328848,3902.8730579612584,6101.254480916411,1509.9898521944858,2025.242920846106,1670.9841062396135
59,887.2020768401691,473.5841852389039,8422.520540501404,3900.054363721912,6104.5426706718945,1464.4689278743701,2052.2418929965606,1635.9301631426024
60,829.5624601563749,457.8013074313694,8312.934305792773,3835.7912417135676,6085.157114593088,1473.0670354849792,1980.003363924255,1652.4569460528592
61,887.253543646415,461.85573881388166,7217.725579955941,3451.1314773498107,5550.0438043625,1380.3923455358263,1762.9040443061485,1577.6739330278178
62,880.0019660781097,449.2885498631864,7096.997077273287,3376.9543011757823,5418.734377793224,1294.109580922626,1762.6934234886346,1505.5314952162505
63,871.4508813036695,448.0998903181887,7084.2608337724305,3369.821919418522,5350.964353767027,1287.5257421806577,1761.9091564226085,1480.7920799454841
64,920.0060671575898,475.7770763109088,8555.243929191223,3947.7383871961783,6194.593498025872,1401.105709958935,2121.2235340429097,1639.4812394360758
65,550.8294718567524,379.1569454166958,8863.67929076909,3948.715234018826,6649.35676463361,1458.5792940389504,1883.9447912740259,1859.00917934717
66,471.67570951864855,286.6464300180739,8347.02082441156,3580.9280575221096,6625.893683904867,1185.1040213337014,1779.9425977776143,1837.2551812881231
67,488.5264014036408,291.3985085591066,7344.876049531182,3232.701982371361,6227.391578865193,1194.1928963617634,1524.1534656976733,1870.7688116507268
68,507.63934576577327,276.44299974173373,7175.230452801291,3114.8301972704403,6283.931406921128,1146.1589161183235,1518.4653872333038,1945.8350481886332
69,511.6511480173548,251.20760878842538,7202.504335174102,3134.0635257752365,6226.973465098579,1182.168402481166,1525.6798234941057,1921.941340308566
70,429.7404724913954,128.95235359607736,6014.686859307508,2388.7055494515553,4835.145146175211,432.11882205716284,1514.993279835464,1141.4523292124118
71,368.7912003374738,128.478559952522,6047.5759430566495,2380.2444858136655,4270.373863473056,404.31051529802875,1552.7183680341777,851.2951894038313
72,316.4408564170483,126.20921378609356,3809.356410881268,1597.2220093005071,2974.569711604203,404.3027497958557,954.780562728285,733.0527279865787
73,318.5738186582894,129.85060164180877,2707.979996510338,1218.0424387757043,2414.699344697546,404.315210303523,672.7447823773355,704.0131737381654
74,298.2258859424427,126.55404929473919,2711.5423670053174,1216.1395074966504,2362.262175165163,404.30392979251343,664.497330331673,678.5319316628677
75,308.3483456689554,129.57632154942544,2713.7668565222802,1219.7916500887177,2361.051340960846,404.3142717412688,673.5151706071897,678.02762973754
76,303.373496324599,126.6248321591383,2741.076121200308,1229.7087807793375,2435.459281657688,404.30417200522453,670.3506026802215,701.4212124737892
77,348.1028272698714,135.13313043743833,3904.8850739313098,1662.1314396883577,3168.2989935433884,432.13997212968286,972.144371820129,823.8042951509943
78,522.4324642604981,347.47556895333383,7793.917714921348,3501.2164073175545,6197.2982676469655,1657.2352631900635,1590.0552285003457,2007.048773074524
79,721.3133674392154,354.3277886439157,8104.291873590415,3583.2726345904125,6743.7529983340555,1423.4223729584298,1848.600626445643,2058.316759331514
80,834.284391081932,445.2570599302519,8625.06924916865,4026.2657894864915,6747.845073772595,1638.306972257865,1937.7721497265202,2007.3821277436234
81,931.0308226719312,463.2515430210806,7267.049887471586,3485.3211248090583,5924.725775094296,1393.6601968606305,1762.9630193322485,1781.1398223730907
82,899.5623614093826,455.0394003954038,8203.143254575756,3794.0514892853416,6055.212356535904,1338.2583197870592,2028.9088480198886,1576.1249940371083
83,902.4159285049636,460.64376106454864,8474.534577627786,3944.4226127327074,6225.066454306929,1376.5003933242708,2058.7012660878477,1611.8167932184683
84,838.8424148590699,449.53665178545015,8534.385364012645,3961.4867443309467,6259.383226007822,1419.5629097384362,2012.259109214707,1651.966552820274
85,894.7832131291748,464.16762028945504,7500.324637517562,3627.3431070327633,5768.1631888441625,1400.5398872322933,1783.0401503072326,1627.5231057065148
86,894.2264856898406,451.6552408238103,7328.480863669678,3536.052271863954,5660.811241035573,1315.1320183428777,1768.7321888104411,1572.584968833211
87,894.822350309976,446.5494824355026,7269.0147909919115,3501.072793229672,5624.297491083311,1280.326276131316,1766.6767601356914,1545.0274658864937
88,946.6304083740823,463.00926224982766,8572.060883144208,3970.8256094168314,6384.192073563994,1314.6678381357406,2124.2523579962817,1651.9807972661265
89,520.1741949808361,355.3877521429363,8695.18507784148,3839.9009978696395,6450.609844723089,1325.8243308582523,1873.2559012114498,1760.6863649891748
90,453.2847118801975,257.58284411119166,8102.512341294063,3426.5737655488247,6417.452062966652,1003.759908899622,1773.3405626716917,1719.7584941273349
91,471.5313335883176,258.8555318474889,7105.941962521041,3075.1029710981256,6081.066529228121,1004.242750581246,1516.264764577325,1765.9153329856895
92,506.42738965240346,240.19452271864702,6869.851383788484,2920.07543249847,6122.97362712189,909.7904886078223,1518.7627931304667,1821.3217965666483
93,493.11484282683136,214.33906408870024,6912.3408565002455,2947.575859042195,6027.978221726022,960.7665164734824,1517.1678668874072,1790.9982634665087
94,434.2476030553759,128.19606224528033,6020.406454730432,2389.9721833790372,4905.900175606832,432.11623409494933,1514.4017205437447,1166.7151196482957
95,360.1209002993757,124.41351498305494,6048.900377682003,2376.8318974735175,4326.2563721195,404.2966050731318,1541.734238119899,868.9579079386511
96,323.91606927486964,126.67670227483177,3810.152140882209,1597.9438406625936,3017.216463437129,404.3043495001797,956.2952710561965,745.5393718592691
97,311.831938195895,126.32652213716746,2709.4901209535365,1215.2097374789855,2458.2773141165976,404.3031512146734,663.3184129603901,712.8848034414958
98,309.15268536391704,128.32552292733686,2712.505641070154,1218.1618439238437,2379.930753527583,404.3099916188434,669.6926877171514,680.2105261625084
99,303.5901177191845,126.97549379431999,2716.0532113156974,1218.1082068491655,2390.282828535431,404.3053719383728,666.8692456953304,679.2568785244666
100,312.6060514618216,127.26583533935897,2748.1461233747423,1232.7757741564374,2498.959103918852,404.3063654614995,674.0136961671925,705.0826780711064
101,335.9154139415705,129.32932440575078,3913.100681581321,1658.9158033233607,3253.777945829852,432.1201120179829,958.503442515524,830.7041702801984
102,528.6451756644714,286.635263222156,7225.113682588304,3150.349019210961,5886.247070042071,1242.3256485047445,1589.084583494283,1760.420177529333
103,720.4023194897782,316.3285789714412,7743.113960970521,3360.881271766447,6495.925004253906,1159.6816013524358,1849.5231802378999,1892.9864440253891
104,841.8377203881796,422.34528943257266,8404.499220158581,3890.571508007538,6651.391111899765,1477.7571269553873,1937.84614376138,1925.6666578139207
105,938.538196937264,450.22064835573974,7137.184569612942,3405.558668218505,5890.9679161893355,1299.4775638942333,1762.8783623265654,1741.4220590905911
106,900.2709954016291,446.21561268838093,8111.219659036686,3738.595724490544,6002.750239985567,1272.5919088671164,2028.056885343706,1541.50755655366
107,897.8845399944674,448.10186029685167,8204.441406850017,3768.387885859801,6029.13077614231,1285.7571744270863,2052.9856336929065,1547.636277496381
108,836.1505228397025,431.9606484498047,8071.263209023804,3687.32546883374,5966.376846672416,1294.7706663896984,1980.2240212428753,1558.6984258685352
109,894.5396535857816,447.7165607196447,7087.622009945886,3371.4997618574534,5513.143354803416,1283.6175951835794,1762.9173723751878,1543.156717853502
110,894.1454179149353,435.13301614234405,6967.596116826088,3297.861439634065,5428.063649710901,1197.8432344682565,1762.6351851012248,1486.8411482209256
111,891.692298273307,434.4071302349057,6955.962834325817,3291.2596653753535,5402.574103432507,1192.9957209616525,1761.840265146481,1474.6835720226215
112,933.1562008930923,463.03260519840137,8428.651037291089,3870.291005220158,6199.421193212722,1309.9241103256254,2120.8620028818686,1618.0005083045658
113,558.484597215345,366.809496772577,8742.337946113345,3874.324451719159,6629.133645802649,1372.2465981499072,1881.8737402046927,1833.9264866851581
114,479.16163884180264,267.03675454740204,8154.864364624159,3463.3039146648543,6546.239591355907,1047.544926550491,1778.3911347584287,1778.1156154517405
115,495.0494390652882,270.1417474653967,7160.379592507996,3114.275637633041,6152.413228252955,1047.8374319724524,1527.185131085802,1806.7325913280288
116,514.3889684599764,245.67295709181818,6902.95270086075,2942.4730051221914,6162.64607241357,936.7084001802681,1520.6407394688874,1845.5492165532498
117,506.94410391220777,218.34504356536422,6917.17558403927,2954.4310436181513,6030.989933278914,966.7250658535072,1525.0191769314488,1798.8986529183524
118,434.78500774237716,128.10375682257765,6015.364357370863,2388.1324808308773,4882.7387565040135,432.11591823394446,1512.8066796014662,1167.5907728215357
119,370.76329454998734,127.13962264684417,6049.8864044008415,2379.7716105447935,4313.156896717292,404.30593357281174,1549.5976563931345,871.1715450632064
120,318.3432809937919,124.07899041698573,3811.818284417871,1596.76127773104,3020.335639241276,404.2980227410093,951.5815903382806,749.9135551433669
121,318.80158557377945,127.16619590677891,2710.8574142223238,1217.192343149185,2462.1767458994063,404.30856615770887,668.0938070153586,716.9110742830583
122,300.29208003617595,124.70173844097646,2713.2873002818183,1215.6204053588851,2393.0273379434366,404.2998877519377,661.6663778183822,685.5722863956134
123,310.86211380094,128.4411838835588,2714.6161818610703,1219.5632092199378,2370.118502280574,404.31239134068744,672.208146403183,678.765736676326
124,308.0759298453994,126.06199091502273,2810.9553660412303,1253.9180499598824,2478.6879228134126,404.3039251821899,688.6880946821618,700.6409391825193
125,350.9983014472228,133.92378413697412,3973.197282907436,1684.575795450281,3219.453908747709,432.1372837474972,988.440091614747,823.3682655488137
126,523.7349942244157,304.2083746645031,7419.4239090350375,3263.5469735787296,5946.518880091147,1367.0013512910348,1594.5689976920203,1829.5310104230543
127,725.6897627104446,326.5927776885285,7889.086819691762,3452.852509797319,6597.8813955886535,1272.1302378242058,1846.7164105317727,1972.0910356367467
128,833.5061270002709,434.32140636381484,8623.54554800366,4027.6109647369813,6709.766667057396,1643.3870065751398,1935.3960324980462,2008.3233490036446
129,919.0861980733878,460.26557658999917,7365.631512214195,3549.14022895257,5881.8762269006165,1473.9802136832664,1759.790285114535,1804.2947811983702
130,868.1634949551401,468.82068380039294,8262.337183357839,3829.8427597023847,5858.543047912177,1425.4074657978729,2024.1284857714727,1560.920883382287
131,862.2986603708574,469.6988652343625,8373.247195175387,3870.9188351846724,5871.16069160344,1432.3324250907297,2051.0283521087645,1552.6738294054835
132,796.8963334966942,455.4331019813977,8275.859318507852,3815.4078720100842,5810.920424689987,1454.4112665819773,1977.4056956663858,1564.2777946061776
133,852.7501940626526,466.54172624589694,7249.077171969877,3472.795776047228,5311.494881605872,1411.8132097825198,1760.2841267685794,1521.4036310940687
134,852.0808963641921,459.59897915955287,7182.560913086677,3432.2432908631295,5261.361660276559,1364.3925982233595,1759.9418016402647,1489.2702771902161
135,851.8387634454166,459.8849045207173,7182.832987437548,3432.9477446085134,5259.498439600031,1366.0516309379054,1759.4088041824807,1487.9183865050466
136,908.7858038699914,486.77042861013723,8644.775563688016,4004.5951621010545,6155.595895730568,1471.1081841232194,2119.430273120281,1659.4410464325529
137,554.9220427665446,391.1324829074477,8934.094698311379,3996.3014382687293,6628.101527692369,1513.77764719774,1890.7284409762663,1880.0653267804446
138,473.6692020537829,285.3327524383396,8360.070041807096,3592.1242085809045,6571.830956476887,1197.8452056004987,1784.5101697309547,1833.7185430699785
139,491.3286882047514,275.8949574309929,7342.5942102481495,3234.538794844426,6167.818357726304,1195.666652512352,1529.0994070910765,1860.2929790926064
140,507.78793962098615,261.3881084564469,7125.265292986171,3086.6833173319137,6189.819392623394,1112.9343278495307,1521.541280937584,1912.7584922464857
141,512.4129317468551,256.7723246899167,7146.5440762815215,3102.169902719059,6128.724927163557,1143.8341607445464,1529.6539488172034,1885.4182240213868
142,429.4964973769916,129.30838828771522,6012.9532945439005,2389.1558437302883,4784.64679427034,432.12260275783615,1517.6142802396037,1132.4998660418232
143,368.1236614588529,128.58788027303825,6048.2270242709355,2381.288229462283,4230.125765855109,404.3134517639117,1555.2840334538453,844.9725308909458
144,317.63271969209757,117.89347580586413,3698.510002261528,1525.591037031472,2887.7571216417527,348.66347700087806,956.1908634604304,703.9498080107003
145,327.5400830382264,121.75487400834506,2597.4684986194943,1146.636889032643,2383.1534091115604,348.67632925277627,674.5631671560369,697.6067145081781
146,299.2226532781596,118.73138359865465,2600.4985486333094,1144.7338048768843,2258.092904891546,348.6657124775209,666.7153739226145,639.318703774996
147,310.65030642593786,122.3393241235391,2602.6287065466213,1149.022133542158,2252.3170604335155,348.6776801536092,676.8875297105863,641.4272761218706
148,305.03360766601213,119.19481160304137,2631.368370838484,1159.4477455100068,2313.9082401653086,348.66684381098116,673.3565335702252,667.5844269789826
149,329.9781872796566,122.90723097941789,3738.6645408550467,1554.1245666340683,2894.747956502888,348.6789849940553,972.5788133145322,718.5597565680582
150,399.51296733063486,303.05917892077736,7716.270217287346,3434.4866204209666,5709.696490836566,1601.5982397760383,1533.420933146123,1799.9408747743664
151,462.85057552125477,259.50579442261807,7890.297158048987,3393.4952291064847,6063.721192170514,1321.7860134275154,1695.2557586392113,1777.948244055626
152,493.11924836862227,274.39776945541377,7934.086044723747,3472.600666289425,6518.01728748498,1341.8745965018966,1643.4828033172887,2029.4996401122366
153,536.1050349986375,289.0936297473079,6811.628568011351,3070.7328410407426,5628.423856270728,1268.68943862152,1451.5612722269598,1779.5444162519216
154,472.8294218927489,297.64522402852856,7687.996008881055,3338.2676227853126,5506.100885400563,1205.4800528759097,1713.744929153433,1468.0158508200022
155,460.57646978435537,293.63375741236666,7753.01268324886,3351.175955433132,5438.828340678647,1179.1903134537808,1740.5935886248324,1412.43844644752
156,349.89680963401946,269.932375319358,7586.087070149068,3247.0998388623366,5302.127587988148,1128.108343660263,1634.9590009100953,1368.5963884351672
157,341.69740763508696,262.76017138460236,6516.441212785907,2857.479248151805,4761.561687360123,1079.1050024393992,1369.1633221358647,1319.5587382299348
158,339.91747215753554,243.55145315675665,6165.204335314014,2621.097651894331,4520.392392230893,947.5986451819394,1368.563074877829,1229.5558711060291
159,338.3436241052593,248.73887763056388,6212.765851145945,2650.5543304930225,4520.994826280467,982.7116802084096,1368.3566662953613,1246.2847626824662
160,311.4436046744372,251.8986906593538,7520.929018239926,3144.12951379496,5323.898750160629,1078.7002534453338,1628.3458488953345,1397.898554421148
161,406.85800724553343,277.11375369969744,8087.68718897536,3393.6927922853542,5892.034269172684,1183.427783956145,1785.5957182015168,1625.7755809707355
162,477.05172220316075,145.93744282756316,6901.062069369162,2669.1911073917345,5493.6116866839675,348.66985434916035,1791.3959164610606,1293.323242601735
163,477.86773173294205,118.34591547774953,5905.748414733399,2315.567460531785,5094.445925943873,348.6650337086819,1527.7741478149555,1309.518350207177
164,506.61751260571464,121.6416385985238,5903.0962197762765,2317.7858221567362,5197.989982788477,348.6763113821523,1536.2607526652139,1379.3371440664682
165,489.546407937975,118.99384243573958,5876.99907171525,2299.582711108862,5132.142175802216,348.6667767988161,1525.9258998782618,1352.937947556909
166,456.88157516890647,122.41897295789086,5847.296920725181,2286.316481297112,4750.118629673004,348.67753320984787,1530.8066581036935,1128.8251226513134
167,369.360962391055,119.72812703549103,5937.846886752547,2308.4446969378373,4203.194135379977,348.6676861519584,1551.2357894318568,836.1860540542442
168,339.5329514944844,123.71421887061184,3699.542251378475,1530.635062944134,2926.6327459810745,348.67835894636795,968.2275402010908,719.941885610032
169,324.421828623118,130.99061927949265,2693.760624755993,1203.5535548939629,2483.0384561771907,417.1650326563293,668.5056986808387,761.3458830263871
170,319.28186231005895,132.48928774078556,2680.7116285398492,1197.6993024161368,2356.1872967027607,405.5205326385087,677.5817467293431,699.9453261250383
171,306.9267720714762,132.53338105722537,2712.213318617963,1213.5120932296975,2372.366855945997,427.0445847237329,669.5443209878797,715.0670508409146
172,324.3593808081134,133.87376020987256,2723.6376659128955,1219.190422260956,2425.396805366112,414.77773049698175,683.2101941102451,731.8478558770973
173,325.0114844113937,134.69256339304405,3866.933014821183,1629.5293316737693,3024.7220766025716,440.7532819379286,964.5517127964617,798.8093087545025
174,402.88043143087555,151.79001933133154,6003.775166637428,2382.5727973384646,4472.64471852815,425.90366317085375,1536.9607996048687,1034.9604407579345
175,390.5422508859583,124.14379917785348,6460.249742577364,2491.989958690676,5050.50045377992,348.60251061276864,1635.118141405091,1156.2785352243072
176,412.6285566070808,121.85068280147428,6199.580839963741,2363.0552854870693,5274.693087442284,270.2394421422503,1582.4702066465638,1327.2524911547646
177,339.52038101668137,141.21454551512159,5194.529181226723,2004.756583927986,4389.797286102922,281.9173558977822,1307.7007237125338,1117.0858184180447
178,292.79529408970933,138.69259804999348,6124.414160123738,2307.0575864837433,4359.885047283558,256.2068410270081,1576.9392148718498,849.3592945003335
179,270.43005334236034,135.8907361329274,6236.696780848733,2345.111909731686,4351.398925026518,263.89338341570283,1593.230267615471,824.4896874091046
180,269.51964889213684,134.69063474502798,6117.44808908193,2298.834940751908,4252.020440010645,246.7859303432389,1571.6757444889029,800.7925567468296
181,244.61433158285155,134.96249242354713,5139.07756130576,1962.836975732438,3715.570252109068,263.46104356225214,1299.9278978036953,775.9192156870969
182,252.63594459371924,135.45136410670656,5121.6480870418945,1954.5485433560634,3697.531963762078,250.94065266092636,1306.4302111454745,765.0218200944792
