,1,2,3,4,5,6,7,8,sum,1_norm,2_norm,3_norm,4_norm,5_norm,6_norm,7_norm,8_norm,sum_norm,1_est,2_est,3_est,4_est,5_est,6_est,7_est,8_est
12,318.21388565238664,159.88262918558758,6371.93069708218,2455.622259002915,4788.228961586401,417.9907967880944,1571.711596607439,1023.9466151055608,17107.527441010567,0.018600811061074602,0.009345747346417414,0.3724635672252226,0.14354045419306122,0.2798901815646337,0.02443315074194048,0.09187251647129878,0.05985357139635105,0.9999999999999999,72.37851509157812,36.36568927740457,1449.3109914915917,558.5372001227271,1089.0942155072908,95.0730139617996,357.4895900015125,232.89912500973327
13,282.27731991850976,145.41773206421277,5262.94643741165,2037.9978251293967,4121.554033422733,342.5505582033689,1296.1594511525568,922.4405312319618,14411.343888534388,0.01958716148208,0.010090504618372655,0.3651947020429393,0.14141622328163442,0.28599373280529555,0.023769508302130024,0.08994022078563933,0.06400794668190883,1.0,76.21604783042662,39.263391141724696,1421.0173793577846,550.2678704871116,1112.8366934960275,92.49007230160872,349.968430880036,249.0627715659038
14,277.4446481697135,148.3632324895625,5278.77246161294,2049.5716023579625,4058.148262079832,351.3657527355682,1300.8989655756209,901.143264255418,14365.708189276616,0.019312980920551764,0.010327596143175822,0.36745647287707794,0.14267111480712658,0.28248856294526886,0.02445864471880667,0.09055585345570961,0.06272877413228278,1.0,75.15256935494683,40.187757064160564,1429.8827393047402,555.1758630424741,1099.247257896481,95.17588202047516,352.3798364075735,244.09637061830085
15,261.4678256558352,141.84382823071292,5225.402473962232,2015.753476813897,3946.97735299823,317.1510959521619,1295.8851704810377,853.5840788082592,14058.065302902365,0.018599132954792416,0.010089854128179962,0.3717013942795826,0.14338768766408658,0.28076248530324827,0.022560081285629273,0.09218090416847723,0.060718460216003696,1.0,72.3743302129023,39.262391222637625,1446.3921256745996,557.9608404697767,1092.5238758238236,87.78746711283313,358.7011939658309,236.27219077218905
16,324.2695025617813,172.32793480056344,6687.65268017733,2592.22995469189,4777.864013667316,421.60986084658094,1665.568245386198,1007.9627007169496,17649.48489284861,0.018372745977032562,0.009763907323458994,0.37891489302824344,0.14687283909017848,0.2707084111901338,0.023887941399208367,0.09436922694900117,0.05711003504274313,0.9999999999999999,71.49783496043601,37.99640158604183,1474.553369412026,571.5580034997206,1053.4661138770139,92.96030619702829,367.2393567177254,222.24461521294393
17,410.8392876440207,208.85055200149569,7153.741023765908,2822.7696062780824,5255.265671843643,521.0937836998318,1782.6250303100803,1208.6672322563795,19363.85218779944,0.021216815934118612,0.010785589043748533,0.3694379070024743,0.14577520933859545,0.27139567173286017,0.02691064663404923,0.09205942149430664,0.06241873881984718,1.0000000000000002,82.56256570318878,41.9707606851647,1437.621062691631,567.2658581893791,1056.102058319344,104.71939039948522,358.23763845255735,242.89465681024194
18,486.7237075214358,214.68402664532164,7316.349731215571,2927.083896178491,5784.554847270216,634.5956203339803,1797.177969733166,1483.3923543648957,20644.56215326308,0.023576363785681172,0.010399059328627547,0.3543959749254914,0.1417847409137634,0.28019750694281054,0.030739117430672952,0.0870533342577626,0.07185390241519027,0.9999999999999999,91.74532757030569,40.4670165934332,1379.1004882985455,551.7427376779983,1090.3637343118996,119.6185477767348,338.76032539065227,279.6130851310558
19,491.1235881602358,209.4514632155696,6286.844534501419,2551.528597505051,5402.504618485562,612.8508721876026,1531.3580472914089,1498.8113320933303,18584.47305344018,0.02642655440097742,0.011270239549611441,0.33828478840499915,0.13729356706364815,0.290699908625362,0.032976499813867875,0.08239986374044318,0.08064857840109084,1.0,102.83310026681717,43.85564822606523,1316.3605454180463,534.2475955670911,1131.1944946602946,128.32076631536685,320.6408721100495,313.82613197537773
20,530.033405067934,222.36786318282452,6429.544761420542,2643.92305774959,5667.227145042114,714.4583890716598,1543.1128330499043,1647.862281977964,19398.529736562534,0.027323380290462013,0.011463129742441432,0.3314449522069745,0.13629502305869598,0.2921472514672321,0.03683054328210461,0.0795479272916973,0.08494779266039205,1.0,106.32346026406097,44.60647279786619,1289.75162776633,530.3647760386788,1136.8324984838707,143.31868032176087,309.54482192818665,330.5573161677853
21,494.1422476092955,174.67029824378773,6306.378931920609,2565.210642265481,5426.845006020974,647.3750548627384,1530.2750866961271,1545.415980111381,18690.313247730395,0.02643841443745199,0.009345498704522693,0.3374142984300387,0.13724813534502853,0.2903560220789755,0.03463692910237074,0.08187530441106715,0.0826853974905447,1.0,102.87336887758323,36.36386508161549,1312.8981569255404,534.0402726688752,1129.7917367860455,134.77425405993026,318.5814494500328,321.73356753137347
22,464.3887413289011,182.9190771722987,6417.601724313638,2638.971057589588,5145.203367561682,746.7477235460225,1537.7012271080416,1386.1739729636342,18519.70689158381,0.02507538289064069,0.00987699633925769,0.34652825565128603,0.14249529288116625,0.2778231533405042,0.04032178953573927,0.0830305380160656,0.07484859134534004,0.9999999999999999,97.56926159072677,38.43176567865606,1348.3545264961133,554.4545647499982,1081.0203793281999,156.8936055005242,323.07495837808506,291.23869495913794
23,379.4147296745347,167.87798913012213,6399.113392069784,2593.003214492348,4568.968673310032,670.6952632647412,1554.9612205511164,1063.3293197751188,17397.363802267795,0.021808748382043774,0.009649622266807961,0.3678208644022057,0.149045754515655,0.26262419555280286,0.038551545561018516,0.08937912882803674,0.06112014049142956,1.0,84.85654122174445,37.54610559548843,1431.1690792884674,579.9281549965978,1021.8551053623303,150.0017679948104,347.76886765333694,237.81482688662965
24,342.43252631673136,192.7137467840953,4398.181104860004,1965.534776576901,3389.956504163627,814.0797456849831,974.7840116762702,1014.2964499415978,13091.97886600421,0.026155902772339628,0.01471998608892601,0.33594471468944315,0.15013274896744466,0.258933850937255,0.0621815658287453,0.07445658304624067,0.07747464766960552,1.0,101.77395861945146,57.27622052019319,1307.1781077036212,584.1742230742532,1007.5248887349405,241.95166049630276,289.71438179176357,301.4578259681195
25,315.8978250395856,176.81584080131483,3176.0247268956373,1505.105822703193,2739.5679053706917,730.2357868889387,671.5294153398054,928.2885262932156,10243.465849332382,0.03083895916538583,0.01726132965170561,0.3100537233794394,0.14693325919579148,0.2674454081915295,0.07128796030852505,0.06555685597209975,0.09062250413552331,0.9999999999999999,119.99799619313455,67.16585208746929,1206.455293066882,571.734492823336,1040.6613563683468,277.3897894491956,255.08939232305877,352.6227603191158
26,321.26979619171425,194.8552357344749,3316.604956821439,1594.301635202607,2774.430393678148,826.3915047872317,683.3724409569064,964.5368274527297,10675.76279082525,0.030093380912117444,0.01825211364774173,0.31066678998073366,0.14933842821730262,0.2598812326611915,0.07740819283634069,0.06401157972001745,0.09034828202455496,1.0,117.09945512778954,71.02268001467506,1208.867555934699,581.1061450674399,1011.2506411770456,301.21099487071757,249.08205325859112,351.5635091884009
27,305.1326631164036,178.1062611449043,3190.4802898304943,1512.7063123119765,2676.662946462832,737.3758384521363,672.6158351926442,907.0510045428792,10180.131151054271,0.029973352856539924,0.017495478054470773,0.31340267060312704,0.1485939905749955,0.26293010441084863,0.07243284271202857,0.066071431223456,0.08910012956453352,1.0,116.63357868785528,68.07914436914686,1219.5257306624007,578.2152225419012,1023.1247458029227,281.8537419044572,257.09994839428714,346.71019363106257
28,325.12672814580725,195.44056766944985,3351.8054784318115,1610.9080471018488,2855.477345172524,830.1172730622493,688.4837787642119,992.3103226866812,10849.669541034584,0.029966509755540847,0.01801350418372405,0.308931573054362,0.14847530987088833,0.26318565135765754,0.07651083472382814,0.06345665885585679,0.09145995819814233,1.0,116.61359561934421,70.09890406672248,1202.1961125301914,577.786331674451,1024.1775025054685,297.73916327820746,246.9393070977613,355.9131399581239
29,340.1978026263655,183.38503330547084,4390.93620225976,1958.6404784576969,3504.050271400728,771.6054327705815,967.4529662591945,1058.400882315004,13174.669069394802,0.02582211369670426,0.0139195172447618,0.33328626162307573,0.14866714815688875,0.2659687505578986,0.058567348349041023,0.07343280967160079,0.08033605070002896,0.9999999999999998,100.48537416627426,54.16705677089157,1296.9656588549526,578.530254503704,1035.003165513829,227.91170319767625,285.75985074658695,312.6234439384222
30,525.459408733689,527.7229698000651,9501.675578146123,4544.903604578295,7380.635844392538,2879.6052071831723,1596.5687484838245,2802.156240416916,29758.727601734623,0.01765732109806537,0.017733384869899626,0.3192903844985723,0.15272506490880258,0.24801584070289096,0.0967650648818507,0.05365043727174549,0.09416250176817302,0.9999999999999999,68.71116132703527,69.00715357119392,1242.4768739045164,594.3096642661404,965.1212858140624,376.54862518450557,208.77367694518452,366.4210903804128
31,728.1288954714778,513.9444739138473,9605.407880894953,4502.544644303365,7770.508813662843,2501.2935352141835,1855.1341526416045,2757.771197343027,30234.7335934453,0.024082530551197964,0.01699847866446117,0.31769447715515325,0.1489196069939736,0.2570060288325954,0.08272914088968351,0.06135771452749912,0.091212022385436,1.0,93.71261085381359,66.14636334844229,1236.2479451548197,579.492472730815,1000.0903316979259,321.924798142925,238.7619362579354,354.9343263916466
32,833.6050027002138,572.9843456899156,9820.785089838964,4759.964387246633,7518.742741950069,2501.1506239531277,1941.430681769002,2560.69552620358,30509.358399351506,0.02732292799438,0.01878060948348539,0.32189418608185844,0.15601653515426955,0.24644053944149427,0.08197978440629192,0.06363393999823569,0.08393147743998475,0.9999999999999999,106.32605265253149,73.08397083937827,1252.6380110112384,607.1319418947514,959.01324256918,319.0209656527102,247.62886525675842,326.61589897408356
33,917.0657273302494,581.5167117249001,8377.7202114828,4167.370366037954,6576.06735978606,2198.728395362046,1763.245445097118,2271.3164851210863,26853.03070194221,0.034151293293829973,0.02165553371533741,0.3119841594221564,0.15519180729706383,0.24489106770769192,0.08188008347240364,0.06566280970920675,0.08458324538231016,1.0000000000000002,132.89674758659007,84.27060062583453,1214.058856542091,603.9152387119346,952.9720040570041,318.629127511458,255.521036133859,329.14824381360506
34,869.1572259501304,553.5460805724085,9080.975251880183,4329.357720666471,6446.321106276064,2009.934154179487,2027.9515300188757,1947.5783026367512,27264.82137218037,0.03187833927410117,0.020302574992742062,0.3330656426433054,0.15878914670183486,0.23643364532927255,0.0737189555267111,0.07437978420383468,0.07143191132819819,1.0000000000000002,124.05541846236791,79.00801904804489,1296.1339459462085,617.9322539986321,920.0879179341437,286.87930691247374,289.45093956145246,277.97921263061914
35,872.4253554478614,525.9210162766256,8920.200695638167,4204.299368702588,6334.739664324388,1821.9281131837888,2053.9344079387456,1833.185649766476,26566.63427127864,0.03283913748875017,0.019796298277994596,0.3357670604620719,0.15825487435748997,0.23844720409965203,0.06857956091011073,0.07731255630523237,0.06900330809869826,1.0,127.79570046059892,77.03861911202567,1306.6599784493867,615.8594307401594,927.9332467615972,266.88194922263983,300.8669850361133,268.53098975551933
36,802.4103991859647,514.7429584469692,8853.303819287834,4166.926711639791,6261.171198880301,1864.50650306721,1980.9174337921072,1845.257486328996,26289.236510629173,0.030522392647711047,0.019579988876392437,0.33676534560858384,0.1585031467138665,0.23816481685760657,0.07092280912431059,0.0753508924837429,0.07019060768778614,1.0000000000000002,118.78170179767442,76.19797133079088,1310.564388564387,616.8347850138621,926.8481203684232,276.0049666253476,293.2374058776084,273.1555133176431
37,854.8622835723122,515.9807480304755,7731.412475414489,3766.307069396498,5671.433055609335,1754.0994184065703,1763.322330931774,1748.9978020055294,23806.415183366982,0.035908904259116914,0.02167402122731103,0.3247617256047965,0.15820555259524893,0.23823129236071797,0.0736817956376784,0.07406920854525668,0.07346749976987361,1.0,139.74724760190867,84.34912937264176,1263.8803164870712,615.6910378269712,927.1284681877587,286.7486031996539,288.2563041066169,285.9146245997478
38,853.1122635669315,502.3499982590701,7601.62629797879,3686.9967824586593,5570.2637745501415,1661.0882498007938,1762.8353827856804,1683.4928062260276,23321.76555562609,0.03658008916743992,0.021539964333355727,0.32594557559751264,0.1580925240700405,0.23884400009356854,0.07122480696578637,0.07558756126679346,0.07218547850550301,1.0000000000000002,142.36522248357576,83.83090048167557,1268.5402207488553,615.2767222408751,929.5515671529404,277.1982168665545,294.17752175181704,280.93703272507724
39,851.8008945228326,497.8718051937012,7557.278086698434,3660.345136779965,5529.6244747082455,1630.5307252891178,1762.2232047778043,1657.9134863182576,23147.58781428836,0.03679868940801856,0.021508582630211638,0.3264823163143391,0.1581307376883796,0.23888555987224563,0.0704406324482172,0.07612988527858756,0.07162359636000058,1.0,143.21598115263805,83.70876284298116,1270.6290906587394,615.4254163056388,929.7132694308933,274.14629301677036,296.28816652461785,278.75024332097064
40,908.9425617108736,519.6017375529442,8968.941508962887,4201.280237635216,6390.706191566747,1699.5924366673248,2122.0432074613886,1806.020182805721,26617.128064363103,0.03414878417810336,0.019521329885646973,0.33696127874032894,0.1578412301836646,0.24009751074996996,0.06385333656424262,0.0797247247084681,0.06785180498957545,1.0000000000000002,132.90041275572733,75.97321139786746,1311.387626385902,614.2873061563236,934.4127191724205,248.50474151462294,310.2730909929755,264.0660013634645
41,549.7513915902372,426.76682492893633,9295.218164481908,4214.657546295447,6880.700752159471,1769.7633742075514,1889.2844407627629,2041.90147104632,27068.043965472636,0.020309978522699577,0.01576644494420469,0.34340191616131077,0.1557060255876474,0.2542001468941137,0.0653820193459498,0.06979759760892548,0.07543587093514854,0.9999999999999999,79.03915457115428,61.357350899697046,1336.3971360761784,605.9520255192448,989.2558320491717,254.4433775487733,271.62722500869546,293.5693632757391
42,469.84020131291743,336.1876769388291,8801.369138952696,3860.235675702968,6874.943317457393,1512.2041835608834,1784.152206923624,2031.8474942953007,25670.779895144613,0.018302529304993313,0.013096122451753631,0.34285554139387064,0.15037469416474936,0.267812016056346,0.05890760583580488,0.06950128567231724,0.07915020512016488,1.0,71.22620869590814,50.96493142077846,1334.2582293916084,585.1988635384791,1042.2184949976877,229.24511454778232,270.47152857609956,308.0213086545778
43,488.8101993645379,340.9606123381239,7816.381716138647,3517.7972161105663,6492.737801336215,1520.0492943968309,1534.2020603254325,2066.058689336232,23776.99758934658,0.02055811283690217,0.014339935522006077,0.32873712026790214,0.1479495972059456,0.27306802622738724,0.0639294044037712,0.06452463371627881,0.08689316981980691,1.0000000000000002,80.00210770470058,55.80400668152297,1279.2838871376102,575.7473803378879,1062.6470346898502,248.78193524783413,251.09827624401498,338.1456647250579
44,506.35462149576966,323.39598405252065,7625.730376535628,3386.98159963072,6539.204408032032,1457.985234086261,1526.628923114686,2132.8057940207937,23499.086940968413,0.021547842380760282,0.013762065941749875,0.32451177340175275,0.14413247664213888,0.2782748293352434,0.06204433549902754,0.0649654570388075,0.09076121976051973,1.0,83.85357076133941,53.55517039140442,1262.8397067786377,560.892483597806,1082.908333949822,241.44594085918044,252.81350459990657,353.1978853887314
45,511.0966591086211,294.4325527078315,7614.99584279501,3384.2219252238565,6459.263821479342,1469.5321012666373,1533.2958378286569,2092.9377068161502,23359.776447226104,0.021879347187387665,0.01260425387087959,0.32598753074536657,0.1448739003504343,0.2765122275922447,0.06290865430953811,0.06563829244225197,0.08959579350189713,1.0,85.14025568761555,49.047596718832224,1268.532442075516,563.7554362411865,1076.0065899738916,244.79975874076302,255.42174332574606,348.64882859409994
46,426.8466332820588,129.83059527525768,6012.604801102013,2388.8188777972127,4775.295562657053,432.1218273226305,1516.8899223954438,1126.3820554868491,16808.79027531852,0.02539425064448728,0.007723970205392871,0.3577059801817342,0.14211723976976956,0.2840951362019753,0.025708086081432293,0.09024384845962387,0.06701148845558458,0.9999999999999999,98.81366843407065,30.055379131103386,1391.8993167941846,553.0041427870952,1105.46607519164,100.03485945259271,351.15530065226045,260.7539436475221
47,368.2703591849873,130.01271597597017,6047.6633703998805,2381.736437511322,4214.405151215542,404.315765044458,1557.0196009879223,840.0457196155674,15943.46911993565,0.023098508637903876,0.008154606440915847,0.37931916353373224,0.14938633616025312,0.26433426248154906,0.025359334408526134,0.09765877107893861,0.052689017258181134,0.9999999999999999,89.88006087528744,31.730902406435163,1475.9926731212909,581.2865756184228,1028.567687018509,98.67730233695038,380.0061911866057,205.02155151494412
48,316.5070659688941,127.925321652735,3808.9303859298416,1598.708917485586,2922.5630950077525,404.308622165424,959.4529571967246,726.3234046487905,10864.71977005575,0.02913163640365756,0.01177437838804733,0.35057787651621103,0.14714681568610605,0.2689957179625219,0.03721298208534921,0.08830903856729674,0.06685155439080999,0.9999999999999999,113.36111065463054,45.81811309334278,1364.217818118514,572.5983334521804,1046.7538770236288,144.80837675965262,343.6405203648112,260.1421475169578
49,320.6639104835468,132.21307991174382,2708.288786314501,1220.6168190522294,2362.140293228209,404.3232944955296,679.2690429327713,703.0215960199752,8530.536822438506,0.03759012089838012,0.015498799508604654,0.31748163599630536,0.143087925702583,0.27690406153747504,0.0473971688900056,0.07962793632705968,0.08241235113958657,1.0,146.2774278796711,60.311711512454785,1235.4415469456717,556.8094284398348,1077.5388033636652,184.44037391502928,309.8625233150143,320.6977381851012
50,300.1795249119004,137.6130088922565,2793.6096190251856,1269.012235442297,2358.21649985548,463.019136770353,671.407218530474,721.5826542447675,8714.639897672714,0.034445430727672956,0.01579101494819157,0.32056512395552134,0.14561843637178773,0.2706040097520556,0.053131184100217894,0.07704359863564489,0.08280120150890796,1.0,134.04967999371183,61.45315810727863,1247.5283767858186,566.6964931038202,1053.097033364603,206.76815693291107,299.82698791962184,322.23358311634655
51,314.729351198226,145.63844560339527,2830.785435420488,1295.469481797204,2378.291097385528,488.40036800870905,683.954703852319,742.0103403594262,8879.279223625295,0.0354453715523236,0.0164020571867919,0.3188080208006697,0.14589804523213096,0.2678473147975295,0.055004506076260264,0.07702817837201308,0.08356650598228095,1.0,137.95312479027234,63.836685660538805,1240.7984668105817,567.8341165320791,1042.459774711564,214.07713217406507,299.79310239802174,325.24022525882975
52,307.9187231801072,141.920340206234,2936.8284170453626,1336.199210499852,2495.8862895040347,487.0419214271397,697.4610919570761,770.4016815249631,9173.65767534477,0.033565534498597345,0.01547042033055809,0.320137127520947,0.14565610117445701,0.27207100786112914,0.053091355559965935,0.07602868088609636,0.08397977216824906,0.9999999999999999,130.644385371471,60.214252080762506,1246.0435647556908,566.9253327199939,1058.9597374324317,206.64314211828886,295.9202179659269,326.8676004255361
53,353.7046259312796,155.0601523373369,4144.503817887358,1795.6732232138531,3265.9173118400718,544.5578567784876,1000.0575551124716,913.627172977138,12173.101716077996,0.0290562450048465,0.012737932858355769,0.34046407518417254,0.14751155992085097,0.26828965928433113,0.04473451955628089,0.08215305995444161,0.07505294823672072,1.0000000000000002,113.10244925306927,49.58284886642729,1325.2683125293072,574.1939028049323,1044.326876004383,174.13068093040823,319.7836572802768,292.14622425647406
54,515.8503859524437,421.85053866515216,8525.882390112674,3940.7853231973127,6632.467690032541,2160.3621049307058,1600.514806352477,2329.827291521648,26127.540530764953,0.019743549353412517,0.016145818936475355,0.3263178323299708,0.15082878997191,0.25384967567930355,0.08268524557016371,0.06125776762140642,0.08917132053735775,1.0,76.85851568089251,62.85312005946159,1270.303722200435,587.1526295337782,988.1966473984066,321.88058638678626,238.46680295569865,347.1298506224169
55,720.1313237744425,413.5949829323389,8652.850476990083,3920.878690693117,7060.149361466755,1820.2614293288027,1851.0830353450488,2306.769368396588,26745.718668927173,0.026925106507273693,0.015463969693693375,0.3235228256192963,0.14659836735844914,0.2639730660768949,0.06805804891096677,0.06921044292205215,0.08624817291137377,1.0,104.81738445371569,60.20005366094243,1259.4496658102114,570.6962543508059,1027.6269973132082,264.94478957561273,269.43097149914445,335.7575538666788
56,831.411126028161,486.8588673891361,9003.61026792243,4260.847670663337,6947.627162490999,1916.5823939229056,1938.0747650264236,2186.87381860135,27571.886072044745,0.030154307320714356,0.017657800634928795,0.32655039428192145,0.15453595229321035,0.2519822961815887,0.06951219763910663,0.07029170075497469,0.07931535089355497,1.0,117.39203257624509,68.74258742917446,1271.2749165687303,601.6151972207145,980.9780608578519,270.61401487046584,273.64865447263,308.77811772835435
57,926.323836914875,493.384952215308,7539.868504290303,3655.631026628076,6065.935111243802,1598.9987852095646,1760.160061592146,1911.375630698353,23951.677908792426,0.03867469496050757,0.020599181155245547,0.3147950023794571,0.15262525826159887,0.25325720955094577,0.06675936405368026,0.07348796473862103,0.07980132489994389,1.0,150.56140244020142,80.1930463063912,1225.5035776705083,594.1733465546299,985.9356534555569,259.8956110242622,286.09019527681465,310.66823942091236
58,887.9630557566425,480.2065881771974,8382.93084328848,3902.8730579612575,6101.254480916411,1509.9898521944858,2025.242920846106,1670.9841062396135,24961.444905380195,0.03557338363714878,0.019237932339152913,0.33583515998633645,0.1563560552185836,0.24442713569042412,0.06049288644620978,0.08113484329625424,0.0669426033858901,0.9999999999999999,138.48687838345313,74.89310613171985,1307.4034067804241,608.6927862819401,951.552749641351,235.49828978292132,315.85725133257154,260.606982690628
59,887.2020768401691,473.5841852389039,8422.520540501404,3900.054363721912,6104.542670671895,1464.46892787437,2052.2418929965606,1635.9301631426024,24940.544820987816,0.03557268228132596,0.018988526058194857,0.3377039515758187,0.1563740644687105,0.2447638058626064,0.058718401638203147,0.08228536736974448,0.06559320074539608,1.0,138.48310987985022,73.92161546259932,1314.6687411166602,608.7583326137652,952.8562607064165,228.5885219934943,320.3338303490849,255.35185551538268
60,829.5624601563749,457.8013074313694,8312.934305792773,3835.791241713568,6085.157114593088,1473.0670354849792,1980.003363924255,1652.4569460528592,24626.773775149264,0.03368538923248979,0.018589577003112527,0.3375567738467353,0.15575695284878294,0.2470951806417122,0.059815672525137774,0.08040043661432685,0.0671000172877027,1.0,131.13502758964708,72.36801321659685,1314.086547908121,606.3516787095419,961.925454002681,232.85851954210798,312.9936662115314,261.21599954088816
61,887.253543646415,461.85573881388166,7217.725579955941,3451.1314773498107,5550.0438043625,1380.3923455358265,1762.9040443061483,1577.6739330278178,22288.980466998342,0.03980682494473474,0.020721259076776417,0.3238248420847556,0.15483577108695698,0.24900393324764417,0.061931605511507004,0.0790930768195679,0.0707826872280571,0.9999999999999999,154.96073922953866,80.6640978968301,1260.5912925738048,602.7475333720155,969.3270845059296,241.08849135943683,307.8949820518171,275.5441448229285
62,880.0019660781097,449.2885498631864,7096.997077273287,3376.9543011757823,5418.734377793224,1294.109580922626,1762.6934234886346,1505.5314952162505,21784.3107718111,0.04039613533317898,0.020624409675818887,0.325784788493598,0.1550177252128427,0.24874481614562105,0.05940557837603033,0.08091573068125525,0.0691108160816549,1.0,157.24766941832254,80.2834312713944,1268.1633601836922,603.428417278034,968.2743731839538,231.24461468980695,314.97592440377497,269.0236249286112
