Date,Hours,HRSG_FW HTR_Tin,HRSG_FW HTR_Tout,HRSG_Eco_Tout,HRSG_Ste_T,HRSG_Ste_p,CTG_output,NOx_PPM,CO_PPM,CampusLoad_1,CampusLoad_2
2-1-2017,01:00:00,234.3557891845703,223.73963928222656,91.3560791015625,186.97396850585938,130.38577270507812,-0.030217647552490234,74.13787841796875,23.709487915039062,5.08507776260376,6.293270587921143
2-1-2017,02:00:00,234.34413146972656,223.8142852783203,91.42831420898438,186.32608032226562,130.10269165039062,-0.030217647552490234,74.13787841796875,23.709487915039062,4.957046985626221,6.3054728507995605
2-1-2017,03:00:00,234.3693084716797,223.6909637451172,90.91577911376953,185.77157592773438,130.13528442382812,-0.030210018157958984,74.13787841796875,23.709487915039062,4.962882041931152,6.437959671020508
2-1-2017,04:00:00,234.60072326660156,223.68923950195312,90.41890716552734,185.12399291992188,130.2279052734375,-0.030217647552490234,74.13787841796875,23.709487915039062,5.011234760284424,6.6034722328186035
2-1-2017,05:00:00,234.50498962402344,223.76531982421875,89.89945220947266,184.41885375976562,129.759521484375,-0.030217647552490234,74.13787841796875,23.709487915039062,5.186368465423584,6.987124919891357
2-1-2017,06:00:00,234.41123962402344,223.42864990234375,89.43421936035156,183.96795654296875,130.63629150390625,-0.030217647552490234,74.13787841796875,23.709487915039062,5.3601975440979,7.313201427459717
2-1-2017,07:00:00,234.15084838867188,223.3238067626953,89.00641632080078,183.47109985351562,129.97747802734375,-0.030217647552490234,74.13787841796875,23.709487915039062,5.570069789886475,7.80855655670166
2-1-2017,08:00:00,234.37310791015625,223.50717163085938,88.878173828125,183.02029418945312,130.35311889648438,-0.030217647552490234,74.13787841796875,23.709487915039062,6.087024688720703,8.414081573486328
2-1-2017,09:00:00,234.275634765625,223.34739685058594,88.37254333496094,182.61526489257812,130.76153564453125,-0.030217647552490234,74.13787841796875,23.709487915039062,6.4944562911987305,8.797307968139648
2-1-2017,10:00:00,234.29212951660156,223.38150024414062,88.1272201538086,182.31466674804688,130.38577270507812,-0.030210018157958984,74.13787841796875,23.709487915039062,7.017679691314697,9.115033149719238
2-1-2017,11:00:00,234.5394287109375,223.56776428222656,87.86957550048828,182.01406860351562,130.47833251953125,-0.030217647552490234,74.13787841796875,23.709487915039062,7.112265586853027,9.029962539672852
2-1-2017,12:00:00,234.44618225097656,223.8394317626953,87.8184585571289,181.66793823242188,129.97747802734375,-0.030217647552490234,74.13787841796875,23.709487915039062,7.181306838989258,9.019094467163086
2-1-2017,13:00:00,234.3603057861328,223.31201171875,87.3642807006836,181.36740112304688,130.35311889648438,-0.030217647552490234,74.13787841796875,23.709487915039062,7.192239761352539,9.152618408203125
2-1-2017,14:00:00,234.23947143554688,223.43096923828125,87.13394165039062,181.26254272460938,130.35311889648438,-0.030217647552490234,74.13787841796875,23.709487915039062,7.132736682891846,9.055386543273926
2-1-2017,15:00:00,234.26870727539062,223.60098266601562,87.03289031982422,180.96194458007812,130.63629150390625,-0.030217647552490234,74.13787841796875,23.709487915039062,7.117285251617432,9.099403381347656
2-1-2017,16:00:00,234.70057678222656,223.524658203125,87.06914520263672,180.66134643554688,129.85223388671875,-0.030217647552490234,74.13787841796875,23.709487915039062,7.088508605957031,8.954527854919434
2-1-2017,17:00:00,234.64491271972656,223.24513244628906,86.53730773925781,180.16531372070312,129.63427734375,-0.030210018157958984,74.13787841796875,23.709487915039062,6.858272075653076,8.674108505249023
2-1-2017,18:00:00,234.60018920898438,223.46726989746094,86.33537292480469,180.01504516601562,130.10269165039062,-0.030210018157958984,74.13787841796875,23.709487915039062,6.6786603927612305,8.29873275756836
2-1-2017,19:00:00,234.55343627929688,223.50741577148438,86.1103515625,179.56427001953125,130.72879028320312,-0.030217647552490234,74.13787841796875,23.709487915039062,6.468822479248047,7.893149375915527
2-1-2017,20:00:00,234.78526306152344,223.23684692382812,85.81130981445312,179.30865478515625,130.97921752929688,-0.030217647552490234,74.13787841796875,23.709487915039062,6.294004440307617,7.713160037994385
2-1-2017,21:00:00,234.67030334472656,223.06243896484375,85.51530456542969,179.008056640625,130.10269165039062,-0.030210018157958984,74.13787841796875,23.709487915039062,6.15154504776001,7.427263259887695
2-1-2017,22:00:00,234.8447723388672,223.12884521484375,85.09207153320312,178.51242065429688,130.2279052734375,-0.030217647552490234,74.13787841796875,23.709487915039062,5.944875717163086,7.264514923095703
2-1-2017,23:00:00,234.70704650878906,223.231689453125,84.4090347290039,178.40682983398438,130.72879028320312,-0.030217647552490234,74.13787841796875,23.709487915039062,5.664690017700195,6.902429103851318
2-2-2017,01:00:00,234.8279571533203,223.20855712890625,84.01435089111328,177.80563354492188,130.63629150390625,-0.030217647552490234,74.13787841796875,23.709487915039062,5.261268138885498,6.337822437286377
2-2-2017,02:00:00,234.5814666748047,223.18043518066406,83.64533996582031,177.61083984375,130.85400390625,-0.030217647552490234,74.13787841796875,23.709487915039062,5.176387310028076,6.265771865844727
2-2-2017,03:00:00,234.48561096191406,223.10032653808594,83.34165954589844,177.354736328125,130.47833251953125,-0.030210018157958984,74.13787841796875,23.709487915039062,5.156494617462158,6.438918113708496
2-2-2017,04:00:00,234.6858367919922,223.2607879638672,83.34087371826172,177.20443725585938,130.63629150390625,-0.030217647552490234,74.13787841796875,23.709487915039062,5.210860252380371,6.438474655151367
2-2-2017,05:00:00,234.64129638671875,222.98690795898438,83.04739379882812,177.00979614257812,130.35311889648438,-0.030217647552490234,74.13787841796875,23.709487915039062,5.428653240203857,6.817359447479248
